task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,correct,oracle_passed,oracle_total,wall_clock_s,prompt_tokens,completion_tokens,total_tokens,estimated_usd,wasted_tokens,wasted_token_rate,stall_events,fp_stall_events,notify_events,fp_notify_events,stall_wait_s,reads_observed,llm_calls,tool_calls,file_read_events,write_events,write_applied_events,write_refused_events,search_events,coord_events,run_tests_events,notification_delivered_events,agent_turns,mean_agent_turns,tokens_per_agent_turn,read_set_visibility,critical_paths_read_fraction,timed_out,agents_done,agents_errored,agents_timeout,log,run_id,provider,run_dir
rw_d_tag_antidependency,antidependency_silent_invalidation,False,file_lock,strategy,,2,1,gpt-5-mini,True,3,3,40.22,56750,1948,58698,0.018083,0,0.0,1,0,0,0,0.0,13,23,23,13,3,3,0,1,1,2,0,23,11.5,2552.086956521739,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__file_lock-n2-r1.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,file_lock,strategy,,2,2,gpt-5-mini,True,3,3,116.7,83192,3322,86514,0.027442,2247,0.025972674942783828,9,0,0,0,0.0,20,32,32,20,4,3,1,3,9,2,0,32,16.0,2703.5625,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__file_lock-n2-r2.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,file_lock,strategy,,2,3,gpt-5-mini,True,3,3,198.4,146857,2899,149756,0.042512,0,0.0,21,0,0,0,0.0,32,46,45,32,3,3,0,5,21,2,0,46,23.0,3255.5652173913045,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__file_lock-n2-r3.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,file_lock,strategy,,2,4,gpt-5-mini,True,3,3,41.52,55185,2247,57432,0.01829,0,0.0,1,0,0,0,0.0,12,22,22,12,3,3,0,2,1,2,0,22,11.0,2610.5454545454545,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__file_lock-n2-r4.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,git_hash,strategy,,2,0,gpt-5-mini,False,2,3,27.49,56815,2362,59177,0.018928,0,0.0,0,0,0,0,0.0,13,23,23,13,3,3,0,1,0,2,0,23,11.5,2572.913043478261,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__git_hash-n2-r0.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,git_hash,strategy,,2,1,gpt-5-mini,True,3,3,40.17,85899,3034,88933,0.027543,0,0.0,0,0,0,0,0.0,15,26,25,15,3,3,0,2,0,2,0,26,13.0,3420.5,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__git_hash-n2-r1.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,git_hash,strategy,,2,2,gpt-5-mini,True,3,3,24.01,58607,1865,60472,0.018382,0,0.0,0,0,0,0,0.0,12,25,24,12,3,3,0,4,0,3,0,25,12.5,2418.88,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__git_hash-n2-r2.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,git_hash,strategy,,2,3,gpt-5-mini,False,2,3,26.1,61413,2182,63595,0.019717,0,0.0,0,0,0,0,0.0,14,24,24,14,3,3,0,2,0,3,0,24,12.0,2649.7916666666665,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__git_hash-n2-r3.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,git_hash,strategy,,2,4,gpt-5-mini,True,3,3,26.99,60293,1972,62265,0.019017,0,0.0,0,0,0,0,0.0,12,23,22,12,3,3,0,2,0,2,0,23,11.5,2707.1739130434785,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__git_hash-n2-r4.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,naive,strategy,,2,0,gpt-5-mini,False,2,3,46.54,42714,1897,44611,0.014472,0,0.0,0,0,0,0,0.0,11,20,20,11,3,3,0,2,0,2,0,20,10.0,2230.55,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__naive-n2-r0.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,naive,strategy,,2,1,gpt-5-mini,False,2,3,45.52,36539,1969,38508,0.013073,0,0.0,0,0,0,0,0.0,9,18,18,9,3,3,0,1,0,2,0,18,9.0,2139.3333333333335,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__naive-n2-r1.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,naive,strategy,,2,2,gpt-5-mini,False,2,3,53.93,63337,2637,65974,0.021108,0,0.0,0,0,0,0,0.0,14,24,24,14,3,3,0,2,0,2,0,24,12.0,2748.9166666666665,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__naive-n2-r2.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,naive,strategy,,2,3,gpt-5-mini,False,2,3,32.09,61613,2469,64082,0.020341,0,0.0,0,0,0,0,0.0,12,24,24,12,4,4,0,2,0,2,0,24,12.0,2670.0833333333335,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__naive-n2-r3.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,naive,strategy,,2,4,gpt-5-mini,True,3,3,50.56,117105,2942,120047,0.03516,0,0.0,0,0,0,0,0.0,17,32,32,17,4,4,0,4,0,4,0,32,16.0,3751.46875,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__naive-n2-r4.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,notify,strategy,,2,0,gpt-5-mini,True,3,3,47.21,90580,4227,94807,0.031099,0,0.0,0,0,1,0,0.0,15,27,27,15,3,3,0,4,1,2,1,27,13.5,3511.3703703703704,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,notify,strategy,,2,1,gpt-5-mini,True,3,3,64.02,109745,4132,113877,0.0357,0,0.0,0,0,2,0,0.0,18,30,29,18,4,4,0,3,2,2,2,30,15.0,3795.9,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__notify-n2-r1.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,notify,strategy,,2,2,gpt-5-mini,True,3,3,40.91,90475,2942,93417,0.028503,0,0.0,0,0,2,0,0.0,17,29,28,17,4,4,0,1,2,3,2,29,14.5,3221.2758620689656,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__notify-n2-r2.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,notify,strategy,,2,3,gpt-5-mini,True,3,3,36.34,61202,3102,64304,0.021504,0,0.0,0,0,1,0,0.0,11,22,21,11,3,3,0,1,1,3,1,22,11.0,2922.909090909091,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__notify-n2-r3.jsonl,grid-v1,openai,results/grid-v1
rw_d_tag_antidependency,antidependency_silent_invalidation,False,notify,strategy,,2,4,gpt-5-mini,True,3,3,41.74,68945,3433,72378,0.024102,0,0.0,0,0,2,0,0.0,14,24,23,14,3,3,0,2,2,2,2,24,12.0,3015.75,1.0,1.0,False,2,0,0,rw_d_tag_antidependency__notify-n2-r4.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_dep,strategy,,3,0,gpt-5-mini,False,2,3,192.04,345463,19113,364576,0.124592,0,0.0,0,0,0,0,0.169,41,77,76,41,13,13,0,10,12,7,0,77,25.666666666666668,4734.7532467532465,1.0,1.0,False,3,0,0,rw_e_cascade__ast_dep-n3-r0.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_dep,strategy,,3,1,gpt-5-mini,False,2,3,175.77,411825,15572,427397,0.1341,23523,0.05503782197816082,1,0,0,0,23.959,47,86,86,47,17,14,3,13,13,5,0,86,28.666666666666668,4969.732558139535,1.0,1.0,False,2,0,0,rw_e_cascade__ast_dep-n3-r1.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_dep,strategy,,3,2,gpt-5-mini,False,0,3,174.66,505729,18180,523909,0.162792,10808,0.020629536808873295,1,0,0,0,21.923,49,96,96,49,19,18,1,15,19,7,0,96,32.0,5457.385416666667,1.0,1.0,False,3,0,0,rw_e_cascade__ast_dep-n3-r2.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_dep,strategy,,3,3,gpt-5-mini,False,2,3,146.08,350520,15798,366318,0.119226,0,0.0,0,0,0,0,0.305,37,72,71,37,12,12,0,12,12,6,0,72,24.0,5087.75,1.0,1.0,False,3,0,0,rw_e_cascade__ast_dep-n3-r3.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_dep,strategy,,3,4,gpt-5-mini,False,1,3,169.16,528583,24100,552683,0.180346,13411,0.024265265984298415,0,0,0,0,0.158,47,98,98,47,21,19,2,11,26,13,0,98,32.666666666666664,5639.622448979592,1.0,1.0,False,3,0,0,rw_e_cascade__ast_dep-n3-r4.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_scope,strategy,,3,0,gpt-5-mini,False,1,3,162.02,481661,19701,501362,0.159817,0,0.0,0,0,0,0,0.108,46,93,93,46,16,16,0,15,14,12,0,93,31.0,5390.989247311828,1.0,1.0,False,3,0,0,rw_e_cascade__ast_scope-n3-r0.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_scope,strategy,,3,1,gpt-5-mini,False,0,3,253.1,615421,39085,654506,0.232025,32164,0.049142406639511325,0,0,0,0,0.169,59,106,106,59,19,16,3,15,14,9,0,106,35.333333333333336,6174.584905660377,1.0,1.0,False,2,0,0,rw_e_cascade__ast_scope-n3-r1.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_scope,strategy,,3,2,gpt-5-mini,False,2,3,164.38,501840,20424,522264,0.166308,0,0.0,0,0,0,0,0.561,48,95,94,48,17,17,0,11,17,12,0,95,31.666666666666668,5497.515789473684,1.0,1.0,False,3,0,0,rw_e_cascade__ast_scope-n3-r2.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_scope,strategy,,3,3,gpt-5-mini,False,2,3,96.56,330439,9862,340301,0.102334,0,0.0,0,0,0,0,0.056,41,70,70,41,13,13,0,9,10,3,0,70,23.333333333333332,4861.442857142857,1.0,1.0,False,3,0,0,rw_e_cascade__ast_scope-n3-r3.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,ast_scope,strategy,,3,4,gpt-5-mini,False,2,3,128.57,263456,14425,277881,0.094714,8105,0.029167161482792994,0,0,0,0,0.254,33,66,66,33,15,14,1,5,9,7,0,66,22.0,4210.318181818182,1.0,1.0,False,3,0,0,rw_e_cascade__ast_scope-n3-r4.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,file_lock,strategy,,3,0,gpt-5-mini,False,1,3,769.63,403626,8221,411847,0.117348,0,0.0,89,0,0,0,0.067,77,102,102,77,10,10,0,5,89,3,0,102,34.0,4037.7156862745096,1.0,1.0,False,1,0,0,rw_e_cascade__file_lock-n3-r0.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,file_lock,strategy,,3,1,gpt-5-mini,True,3,3,394.91,450265,11240,461505,0.135046,11341,0.024573948277916816,48,0,0,0,0.0,66,105,105,66,15,13,2,11,48,6,0,105,35.0,4395.285714285715,1.0,1.0,False,3,0,0,rw_e_cascade__file_lock-n3-r1.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,file_lock,strategy,,3,2,gpt-5-mini,False,0,3,750.52,432168,5480,437648,0.119002,0,0.0,126,0,0,0,0.0,103,120,120,103,0,0,0,9,126,0,0,120,40.0,3647.0666666666666,1.0,1.0,False,0,0,0,rw_e_cascade__file_lock-n3-r2.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,file_lock,strategy,,3,3,gpt-5-mini,True,3,3,258.56,364642,15042,379684,0.121245,0,0.0,21,0,0,0,0.0,47,89,88,47,13,13,0,14,21,8,0,89,29.666666666666668,4266.112359550561,1.0,1.0,False,3,0,0,rw_e_cascade__file_lock-n3-r3.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,file_lock,strategy,,3,4,gpt-5-mini,True,3,3,215.71,196512,9879,206391,0.068886,0,0.0,24,0,0,0,0.003,35,65,65,35,11,11,0,10,24,4,0,65,21.666666666666668,3175.246153846154,1.0,1.0,False,3,0,0,rw_e_cascade__file_lock-n3-r4.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,git_hash,strategy,,3,0,gpt-5-mini,False,2,3,108.24,169579,11061,180640,0.064517,0,0.0,0,0,0,0,0.0,23,57,55,23,11,11,0,12,0,5,0,57,19.0,3169.122807017544,1.0,1.0,False,3,0,0,rw_e_cascade__git_hash-n3-r0.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,git_hash,strategy,,3,1,gpt-5-mini,False,1,3,147.53,381711,17470,399181,0.130368,0,0.0,0,0,0,0,0.0,44,80,80,44,13,13,0,11,0,8,0,80,26.666666666666668,4989.7625,1.0,1.0,False,3,0,0,rw_e_cascade__git_hash-n3-r1.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,git_hash,strategy,,3,2,gpt-5-mini,False,2,3,163.44,331265,19753,351018,0.122322,0,0.0,0,0,0,0,0.0,45,75,75,45,12,12,0,7,0,6,0,75,25.0,4680.24,1.0,1.0,False,3,0,0,rw_e_cascade__git_hash-n3-r2.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,git_hash,strategy,,3,3,gpt-5-mini,False,2,3,169.15,488903,20564,509467,0.163354,0,0.0,0,0,0,0,0.0,48,98,97,48,17,17,0,19,1,8,0,98,32.666666666666664,5198.642857142857,1.0,1.0,False,3,0,0,rw_e_cascade__git_hash-n3-r3.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,git_hash,strategy,,3,4,gpt-5-mini,False,2,3,119.48,275572,13593,289165,0.096079,0,0.0,0,0,0,0,0.0,33,68,67,33,11,11,0,13,0,5,0,68,22.666666666666668,4252.426470588235,1.0,1.0,False,3,0,0,rw_e_cascade__git_hash-n3-r4.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,naive,strategy,,3,0,gpt-5-mini,False,1,3,232.78,479617,23936,503553,0.167776,10164,0.020184568456547772,0,0,0,0,0.0,46,90,90,46,15,14,1,12,0,12,0,90,30.0,5595.033333333334,1.0,1.0,False,3,0,0,rw_e_cascade__naive-n3-r0.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,naive,strategy,,3,1,gpt-5-mini,False,2,3,176.3,352276,16352,368628,0.120773,0,0.0,0,0,0,0,0.0,40,78,78,40,14,14,0,15,0,5,0,78,26.0,4726.0,1.0,1.0,False,3,0,0,rw_e_cascade__naive-n3-r1.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,naive,strategy,,3,2,gpt-5-mini,False,1,3,283.54,541983,24515,566498,0.184526,0,0.0,0,0,0,0,0.0,46,94,94,46,16,16,0,16,0,13,0,94,31.333333333333332,6026.574468085107,1.0,1.0,False,2,0,0,rw_e_cascade__naive-n3-r2.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,naive,strategy,,3,3,gpt-5-mini,False,2,3,217.63,312337,18712,331049,0.115508,0,0.0,0,0,0,0,0.0,41,73,73,41,16,16,0,5,0,6,0,73,24.333333333333332,4534.917808219178,1.0,1.0,False,3,0,0,rw_e_cascade__naive-n3-r3.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,naive,strategy,,3,4,gpt-5-mini,False,1,3,134.58,425250,17338,442588,0.140988,0,0.0,0,0,0,0,0.0,47,87,87,47,15,15,0,10,0,9,0,87,29.0,5087.218390804598,1.0,1.0,False,3,0,0,rw_e_cascade__naive-n3-r4.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,notify,strategy,,3,0,gpt-5-mini,False,1,3,116.77,316111,14264,330375,0.107556,0,0.0,0,0,15,0,0.0,40,71,71,40,13,13,0,6,15,8,15,71,23.666666666666668,4653.169014084507,1.0,1.0,False,3,0,0,rw_e_cascade__notify-n3-r0.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,notify,strategy,,3,1,gpt-5-mini,True,3,3,99.48,348559,14201,362760,0.115542,0,0.0,0,0,15,0,0.0,41,80,79,41,14,14,0,13,15,6,14,80,26.666666666666668,4534.5,1.0,1.0,False,3,0,0,rw_e_cascade__notify-n3-r1.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,notify,strategy,,3,2,gpt-5-mini,False,2,3,87.84,391755,12354,404109,0.122647,6341,0.015691311007673674,0,0,16,0,0.0,52,80,80,52,13,12,1,4,16,5,16,80,26.666666666666668,5051.3625,1.0,1.0,False,3,0,0,rw_e_cascade__notify-n3-r2.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,notify,strategy,,3,3,gpt-5-mini,False,1,3,153.81,436761,16010,452771,0.14121,7409,0.016363680536076737,0,0,13,0,0.0,47,85,84,47,16,15,1,8,13,8,13,85,28.333333333333332,5326.717647058824,1.0,1.0,False,3,0,0,rw_e_cascade__notify-n3-r3.jsonl,grid-v1,openai,results/grid-v1
rw_e_cascade,causal_cascade,False,notify,strategy,,3,4,gpt-5-mini,False,2,3,147.4,359014,15717,374731,0.121188,5997,0.01600347982953105,0,0,8,0,0.0,42,78,77,42,16,15,1,10,8,4,7,78,26.0,4804.24358974359,1.0,1.0,False,3,0,0,rw_e_cascade__notify-n3-r4.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_dep,strategy,,2,0,gpt-5-mini,False,3,6,14.93,8768,1330,10098,0.004852,0,0.0,1,0,0,0,1.459,2,8,8,2,2,2,0,0,2,2,0,8,4.0,1262.25,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_dep-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_dep,strategy,,2,1,gpt-5-mini,False,3,6,16.2,8762,1536,10298,0.005262,0,0.0,1,0,0,0,1.701,2,8,8,2,2,2,0,0,2,2,0,8,4.0,1287.25,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_dep-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_dep,strategy,,2,2,gpt-5-mini,False,3,6,12.37,8778,1289,10067,0.004772,0,0.0,0,0,0,0,0.008,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1258.375,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_dep-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_dep,strategy,,2,3,gpt-5-mini,False,3,6,14.46,8762,1400,10162,0.004991,0,0.0,0,0,0,0,0.01,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1270.25,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_dep-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_dep,strategy,,2,4,gpt-5-mini,False,3,6,16.53,8762,1599,10361,0.005389,0,0.0,1,0,0,0,2.063,2,8,8,2,2,2,0,0,2,2,0,8,4.0,1295.125,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_dep-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_scope,strategy,,2,0,gpt-5-mini,False,3,6,15.79,8810,1829,10639,0.005861,0,0.0,0,0,0,0,0.006,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1329.875,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_scope-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_scope,strategy,,2,1,gpt-5-mini,False,3,6,14.69,8768,1474,10242,0.00514,0,0.0,1,0,0,0,0.716,2,8,8,2,2,2,0,0,2,2,0,8,4.0,1280.25,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_scope-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_scope,strategy,,2,2,gpt-5-mini,False,3,6,13.97,8776,1486,10262,0.005166,0,0.0,0,0,0,0,0.004,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1282.75,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_scope-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_scope,strategy,,2,3,gpt-5-mini,False,3,6,15.23,8762,1541,10303,0.005273,0,0.0,1,0,0,0,2.487,2,8,8,2,2,2,0,0,2,2,0,8,4.0,1287.875,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_scope-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,ast_scope,strategy,,2,4,gpt-5-mini,False,3,6,14.38,8762,1600,10362,0.005391,0,0.0,1,0,0,0,2.04,2,8,8,2,2,2,0,0,2,2,0,8,4.0,1295.25,1.0,1.0,False,2,0,0,t01_stale_clobber__ast_scope-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,file_lock,strategy,,2,0,gpt-5-mini,True,6,6,22.24,9011,1328,10339,0.004909,0,0.0,1,0,0,0,0.0,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1292.375,1.0,1.0,False,2,0,0,t01_stale_clobber__file_lock-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,file_lock,strategy,,2,1,gpt-5-mini,True,6,6,24.26,8997,1590,10587,0.005429,0,0.0,1,0,0,0,0.0,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1323.375,1.0,1.0,False,2,0,0,t01_stale_clobber__file_lock-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,file_lock,strategy,,2,2,gpt-5-mini,True,6,6,28.84,9189,1832,11021,0.005961,0,0.0,1,0,0,0,0.0,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1377.625,1.0,1.0,False,2,0,0,t01_stale_clobber__file_lock-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,file_lock,strategy,,2,3,gpt-5-mini,True,6,6,24.44,8997,1651,10648,0.005551,0,0.0,1,0,0,0,0.0,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1331.0,1.0,1.0,False,2,0,0,t01_stale_clobber__file_lock-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,file_lock,strategy,,2,4,gpt-5-mini,True,6,6,24.25,9045,1679,10724,0.005619,0,0.0,1,0,0,0,0.0,2,8,8,2,2,2,0,0,1,2,0,8,4.0,1340.5,1.0,1.0,False,2,0,0,t01_stale_clobber__file_lock-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,git_hash,strategy,,2,0,gpt-5-mini,True,6,6,49.34,30836,4336,35172,0.016381,11130,0.31644489935175707,4,0,0,0,0.0,3,13,13,3,6,2,4,0,4,2,0,13,6.5,2705.5384615384614,1.0,1.0,False,2,0,0,t01_stale_clobber__git_hash-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,git_hash,strategy,,2,1,gpt-5-mini,True,6,6,32.08,19311,2865,22176,0.010558,3955,0.17834595959595959,2,0,0,0,0.0,3,11,11,3,4,2,2,0,2,2,0,11,5.5,2016.0,1.0,1.0,False,2,0,0,t01_stale_clobber__git_hash-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,git_hash,strategy,,2,2,gpt-5-mini,True,6,6,28.1,14642,2834,17476,0.009328,1933,0.11060883497367818,1,0,0,0,0.0,3,10,10,3,3,2,1,0,1,2,0,10,5.0,1747.6,1.0,1.0,False,2,0,0,t01_stale_clobber__git_hash-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,git_hash,strategy,,2,3,gpt-5-mini,True,6,6,28.76,19298,2661,21959,0.010146,3812,0.17359624755225647,2,0,0,0,0.0,3,11,11,3,4,2,2,0,2,2,0,11,5.5,1996.2727272727273,1.0,1.0,False,2,0,0,t01_stale_clobber__git_hash-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,git_hash,strategy,,2,4,gpt-5-mini,True,6,6,24.15,14546,2358,16904,0.008353,1717,0.10157359204921912,1,0,0,0,0.0,3,10,10,3,3,2,1,0,1,2,0,10,5.0,1690.4,1.0,1.0,False,2,0,0,t01_stale_clobber__git_hash-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,naive,strategy,,2,0,gpt-5-mini,False,3,6,14.62,8762,1539,10301,0.005268,0,0.0,0,0,0,0,0.0,2,8,8,2,2,2,0,0,0,2,0,8,4.0,1287.625,1.0,1.0,False,2,0,0,t01_stale_clobber__naive-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,naive,strategy,,2,1,gpt-5-mini,False,3,6,15.0,10868,1580,12448,0.005877,0,0.0,0,0,0,0,0.0,2,10,10,2,2,2,0,2,0,2,0,10,5.0,1244.8,1.0,1.0,False,2,0,0,t01_stale_clobber__naive-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,naive,strategy,,2,2,gpt-5-mini,False,3,6,14.81,8762,1714,10476,0.005619,0,0.0,0,0,0,0,0.0,2,8,8,2,2,2,0,0,0,2,0,8,4.0,1309.5,1.0,1.0,False,2,0,0,t01_stale_clobber__naive-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,naive,strategy,,2,3,gpt-5-mini,False,3,6,12.66,8762,1400,10162,0.004991,0,0.0,0,0,0,0,0.0,2,8,8,2,2,2,0,0,0,2,0,8,4.0,1270.25,1.0,1.0,False,2,0,0,t01_stale_clobber__naive-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,naive,strategy,,2,4,gpt-5-mini,False,3,6,12.12,8778,1416,10194,0.005026,0,0.0,0,0,0,0,0.0,2,8,8,2,2,2,0,0,0,2,0,8,4.0,1274.25,1.0,1.0,False,2,0,0,t01_stale_clobber__naive-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t01_stale_clobber,stale_read_lost_update,False,notify,strategy,,2,0,gpt-5-mini,True,6,6,26.32,17129,2604,19733,0.00949,0,0.0,0,0,2,0,0.0,4,12,12,4,3,3,0,0,2,3,2,12,6.0,1644.4166666666667,1.0,1.0,False,2,0,0,t01_stale_clobber__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
