task,failure_mode,benign,strategy,n_agents,rep,model,correct,oracle_passed,oracle_total,wall_clock_s,prompt_tokens,completion_tokens,total_tokens,estimated_usd,wasted_tokens,wasted_token_rate,stall_events,fp_stall_events,notify_events,fp_notify_events,stall_wait_s,reads_observed,read_set_visibility,critical_paths_read_fraction,timed_out,agents_done,agents_errored,agents_timeout,log
t11_irreversible,irreversible_effect_reordering,False,naive,2,3,gpt-5-mini,True,3,3,56.03,24619,6224,30843,0.018603,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t11_irreversible__naive-n2-r3.jsonl
t11_irreversible,irreversible_effect_reordering,False,naive,2,4,gpt-5-mini,False,2,3,52.11,23839,5557,29396,0.017074,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t11_irreversible__naive-n2-r4.jsonl
t11_irreversible,irreversible_effect_reordering,False,notify,2,0,gpt-5-mini,True,3,3,60.86,26965,6508,33473,0.019757,0,0.0,0,0,1,0,0.0,9,1.0,,False,2,0,0,t11_irreversible__notify-n2-r0.jsonl
t11_irreversible,irreversible_effect_reordering,False,notify,2,1,gpt-5-mini,False,2,3,59.72,34672,6438,41110,0.021544,0,0.0,0,0,1,0,0.0,11,1.0,,False,2,0,0,t11_irreversible__notify-n2-r1.jsonl
t11_irreversible,irreversible_effect_reordering,False,notify,2,2,gpt-5-mini,True,3,3,40.69,23667,3896,27563,0.013709,0,0.0,0,0,1,0,0.0,9,1.0,,False,2,0,0,t11_irreversible__notify-n2-r2.jsonl
t11_irreversible,irreversible_effect_reordering,False,notify,2,3,gpt-5-mini,True,3,3,34.07,25116,3979,29095,0.014237,0,0.0,0,0,1,0,0.0,9,1.0,,False,2,0,0,t11_irreversible__notify-n2-r3.jsonl
t11_irreversible,irreversible_effect_reordering,False,notify,2,4,gpt-5-mini,True,3,3,40.49,22036,4753,26789,0.015015,0,0.0,0,0,1,0,0.0,8,1.0,,False,2,0,0,t11_irreversible__notify-n2-r4.jsonl
t12_split_view,split_view_divergence,False,ast_dep,2,0,gpt-5-mini,True,2,2,54.49,28974,3187,32161,0.013617,0,0.0,1,0,0,0,5.965,5,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r0.jsonl
t12_split_view,split_view_divergence,False,ast_dep,2,1,gpt-5-mini,True,2,2,25.81,15288,1731,17019,0.007284,0,0.0,1,0,0,0,5.5,2,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r1.jsonl
t12_split_view,split_view_divergence,False,ast_dep,2,2,gpt-5-mini,True,2,2,26.65,15832,1596,17428,0.00715,0,0.0,0,0,0,0,0.007,2,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r2.jsonl
t12_split_view,split_view_divergence,False,ast_dep,2,3,gpt-5-mini,True,2,2,82.52,36139,6071,42210,0.021177,1448,0.034304667140488035,2,0,0,0,51.683,3,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r3.jsonl
t12_split_view,split_view_divergence,False,ast_dep,2,4,gpt-5-mini,True,2,2,48.86,27707,2881,30588,0.012689,0,0.0,1,0,0,0,5.119,5,1.0,,False,2,0,0,t12_split_view__ast_dep-n2-r4.jsonl
t12_split_view,split_view_divergence,False,ast_scope,2,0,gpt-5-mini,True,2,2,79.25,55646,6625,62271,0.027162,1341,0.021534903887845066,1,0,0,0,30.583,6,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r0.jsonl
t12_split_view,split_view_divergence,False,ast_scope,2,1,gpt-5-mini,True,2,2,29.7,19844,1701,21545,0.008363,0,0.0,1,0,0,0,10.093,4,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r1.jsonl
t12_split_view,split_view_divergence,False,ast_scope,2,2,gpt-5-mini,True,2,2,647.02,18826,2486,21312,0.009678,0,0.0,0,0,0,0,0.676,3,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r2.jsonl
t12_split_view,split_view_divergence,False,ast_scope,2,3,gpt-5-mini,True,2,2,48.28,31595,2869,34464,0.013637,0,0.0,1,0,0,0,0.49,3,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r3.jsonl
t12_split_view,split_view_divergence,False,ast_scope,2,4,gpt-5-mini,True,2,2,32.21,21771,1940,23711,0.009323,0,0.0,1,0,0,0,11.054,2,1.0,,False,2,0,0,t12_split_view__ast_scope-n2-r4.jsonl
t12_split_view,split_view_divergence,False,file_lock,2,0,gpt-5-mini,True,2,2,58.63,25202,3404,28606,0.013109,0,0.0,1,0,0,0,5.826,3,1.0,,False,2,0,0,t12_split_view__file_lock-n2-r0.jsonl
t12_split_view,split_view_divergence,False,file_lock,2,1,gpt-5-mini,True,2,2,38.82,19375,2702,22077,0.010248,0,0.0,1,0,0,0,1.246,0,1.0,,False,2,0,0,t12_split_view__file_lock-n2-r1.jsonl
t12_split_view,split_view_divergence,False,file_lock,2,2,gpt-5-mini,True,2,2,58.55,35149,3629,38778,0.016045,0,0.0,0,0,0,0,0.0,6,1.0,,False,2,0,0,t12_split_view__file_lock-n2-r2.jsonl
t12_split_view,split_view_divergence,False,file_lock,2,3,gpt-5-mini,True,2,2,61.09,41948,4128,46076,0.018743,0,0.0,0,0,0,0,0.0,4,1.0,,False,2,0,0,t12_split_view__file_lock-n2-r3.jsonl
t12_split_view,split_view_divergence,False,file_lock,2,4,gpt-5-mini,True,2,2,44.51,26489,2516,29005,0.011654,0,0.0,1,0,0,0,4.934,3,1.0,,False,2,0,0,t12_split_view__file_lock-n2-r4.jsonl
t12_split_view,split_view_divergence,False,git_hash,2,0,gpt-5-mini,True,2,2,33.76,20802,2936,23738,0.011073,0,0.0,0,0,0,0,0.0,2,1.0,,False,2,0,0,t12_split_view__git_hash-n2-r0.jsonl
t12_split_view,split_view_divergence,False,git_hash,2,1,gpt-5-mini,True,2,2,36.77,20468,2342,22810,0.009801,0,0.0,0,0,0,0,0.0,2,1.0,,False,2,0,0,t12_split_view__git_hash-n2-r1.jsonl
t12_split_view,split_view_divergence,False,git_hash,2,2,gpt-5-mini,True,2,2,43.75,29139,3206,32345,0.013697,0,0.0,0,0,0,0,0.0,3,1.0,,False,2,0,0,t12_split_view__git_hash-n2-r2.jsonl
t12_split_view,split_view_divergence,False,git_hash,2,3,gpt-5-mini,True,2,2,73.37,37800,5287,43087,0.020024,0,0.0,0,0,0,0,0.0,5,1.0,,False,2,0,0,t12_split_view__git_hash-n2-r3.jsonl
t12_split_view,split_view_divergence,False,git_hash,2,4,gpt-5-mini,True,2,2,26.87,17974,1772,19746,0.008037,0,0.0,0,0,0,0,0.0,3,1.0,,False,2,0,0,t12_split_view__git_hash-n2-r4.jsonl
t12_split_view,split_view_divergence,False,naive,2,0,gpt-5-mini,True,2,2,35.45,24130,2894,27024,0.01182,0,0.0,0,0,0,0,0.0,4,1.0,,False,2,0,0,t12_split_view__naive-n2-r0.jsonl
t12_split_view,split_view_divergence,False,naive,2,1,gpt-5-mini,True,2,2,35.46,26217,2959,29176,0.012472,0,0.0,0,0,0,0,0.0,3,1.0,,False,2,0,0,t12_split_view__naive-n2-r1.jsonl
t12_split_view,split_view_divergence,False,naive,2,2,gpt-5-mini,True,2,2,67.0,48970,4914,53884,0.02207,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t12_split_view__naive-n2-r2.jsonl
t12_split_view,split_view_divergence,False,naive,2,3,gpt-5-mini,True,2,2,45.9,25851,4332,30183,0.015127,0,0.0,0,0,0,0,0.0,0,1.0,,False,2,0,0,t12_split_view__naive-n2-r3.jsonl
t12_split_view,split_view_divergence,False,naive,2,4,gpt-5-mini,True,2,2,32.89,21726,2464,24190,0.01036,0,0.0,0,0,0,0,0.0,5,1.0,,False,2,0,0,t12_split_view__naive-n2-r4.jsonl
t12_split_view,split_view_divergence,False,notify,2,0,gpt-5-mini,True,2,2,55.49,37945,2788,40733,0.015062,0,0.0,0,0,0,0,0.0,6,1.0,,False,2,0,0,t12_split_view__notify-n2-r0.jsonl
t12_split_view,split_view_divergence,False,notify,2,1,gpt-5-mini,True,2,2,81.5,40814,5996,46810,0.022195,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t12_split_view__notify-n2-r1.jsonl
t12_split_view,split_view_divergence,False,notify,2,2,gpt-5-mini,True,2,2,39.95,32547,2704,35251,0.013545,0,0.0,0,0,0,0,0.0,5,1.0,,False,2,0,0,t12_split_view__notify-n2-r2.jsonl
t12_split_view,split_view_divergence,False,notify,2,3,gpt-5-mini,True,2,2,32.26,22619,2897,25516,0.011449,0,0.0,0,0,0,0,0.0,3,1.0,,False,2,0,0,t12_split_view__notify-n2-r3.jsonl
t12_split_view,split_view_divergence,False,notify,2,4,gpt-5-mini,True,2,2,102.54,55540,7659,63199,0.029203,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t12_split_view__notify-n2-r4.jsonl
